,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
98,a_1|participant_id[27],-0.334,0.071,-0.474,-0.205,0.002,0.002,954.0,942.0,
99,a_1|participant_id[28],0.213,0.07,0.089,0.349,0.002,0.002,986.0,914.0,
100,a_1|participant_id[29],0.275,0.07,0.156,0.418,0.002,0.002,1024.0,915.0,
101,a_1|participant_id[30],0.51,0.071,0.382,0.643,0.002,0.002,896.0,948.0,
102,a_1|participant_id[31],-0.241,0.075,-0.375,-0.093,0.002,0.002,1056.0,981.0,
103,a_1|participant_id[32],-1.135,0.105,-1.331,-0.939,0.003,0.002,1032.0,1023.0,
104,a_1|participant_id[33],-0.725,0.087,-0.885,-0.568,0.003,0.002,1000.0,809.0,
105,a_1|participant_id[34],-0.873,0.097,-1.042,-0.696,0.003,0.002,977.0,898.0,
106,a_1|participant_id[35],0.201,0.073,0.061,0.334,0.002,0.002,999.0,983.0,
107,a_1|participant_id[36],0.441,0.075,0.31,0.587,0.002,0.002,923.0,785.0,
108,a_1|participant_id[37],-0.112,0.076,-0.243,0.042,0.002,0.002,1079.0,975.0,
109,a_1|participant_id[38],-0.059,0.071,-0.197,0.071,0.002,0.002,924.0,840.0,
110,a_1|participant_id[39],-0.448,0.075,-0.586,-0.312,0.002,0.002,1005.0,869.0,
111,a_1|participant_id[40],0.417,0.069,0.295,0.56,0.002,0.002,955.0,912.0,
112,a_1|participant_id[41],0.269,0.07,0.14,0.404,0.002,0.002,1066.0,880.0,
113,a_1|participant_id[42],0.423,0.076,0.286,0.562,0.002,0.002,1068.0,887.0,
114,a_1|participant_id[43],-0.544,0.089,-0.709,-0.379,0.003,0.002,1038.0,939.0,
115,a_1|participant_id[44],0.382,0.079,0.238,0.529,0.003,0.002,887.0,880.0,
116,a_1|participant_id[45],0.117,0.069,-0.017,0.239,0.002,0.002,1042.0,972.0,
117,a_1|participant_id[46],0.305,0.07,0.169,0.438,0.002,0.002,1030.0,983.0,
118,a_1|participant_id[47],0.39,0.079,0.255,0.555,0.003,0.002,854.0,907.0,
119,a_1|participant_id[48],0.569,0.073,0.439,0.709,0.002,0.002,1064.0,876.0,
120,a_1|participant_id[49],0.531,0.073,0.383,0.657,0.003,0.002,839.0,915.0,
121,a_1|participant_id[50],-0.366,0.078,-0.51,-0.22,0.002,0.002,999.0,1026.0,
122,a_1|participant_id[51],0.247,0.074,0.106,0.379,0.003,0.002,822.0,651.0,
123,a_1|participant_id[52],0.48,0.076,0.349,0.628,0.002,0.002,938.0,788.0,
124,a_1|participant_id[53],0.377,0.076,0.237,0.527,0.003,0.002,905.0,820.0,
125,a_1|participant_id[54],0.339,0.07,0.218,0.484,0.002,0.002,902.0,857.0,
126,a_1|participant_id[55],-0.019,0.074,-0.157,0.114,0.002,0.002,947.0,912.0,
127,a_1|participant_id[56],0.562,0.082,0.417,0.719,0.003,0.002,952.0,818.0,
128,a_1|participant_id[57],0.215,0.074,0.088,0.362,0.002,0.002,972.0,734.0,
129,a_1|participant_id[58],0.695,0.081,0.55,0.85,0.003,0.002,925.0,844.0,
130,a_1|participant_id[59],-0.091,0.077,-0.232,0.054,0.002,0.002,975.0,904.0,
131,a_1|participant_id[60],0.324,0.071,0.194,0.459,0.002,0.002,974.0,992.0,
132,a_1|participant_id[61],-0.33,0.074,-0.475,-0.206,0.002,0.002,1060.0,905.0,
133,a_1|participant_id[62],0.416,0.073,0.276,0.546,0.002,0.002,905.0,915.0,
134,a_1|participant_id[63],0.112,0.071,-0.01,0.249,0.002,0.002,947.0,901.0,
135,a_1|participant_id[64],0.147,0.07,0.01,0.273,0.002,0.002,909.0,794.0,
136,a_1|participant_id[65],0.613,0.079,0.452,0.756,0.003,0.002,972.0,791.0,
137,a_1|participant_id[66],0.27,0.075,0.121,0.408,0.003,0.002,854.0,908.0,
138,a_1|participant_id[67],0.473,0.074,0.339,0.619,0.002,0.002,957.0,915.0,
139,a_1|participant_id[68],-0.04,0.072,-0.188,0.077,0.002,0.002,983.0,924.0,
140,a_1|participant_id[69],-0.278,0.074,-0.43,-0.152,0.002,0.002,939.0,916.0,
141,t_1|participant_id_sigma,0.261,0.027,0.207,0.307,0.001,0.001,892.0,715.0,
142,a_1|participant_id_mu,-0.003,0.294,-0.534,0.557,0.01,0.007,933.0,836.0,
143,z_prevresp|participant_id[1],-0.011,0.051,-0.095,0.092,0.002,0.001,957.0,988.0,
144,z_prevresp|participant_id[2],0.023,0.054,-0.073,0.132,0.002,0.001,946.0,970.0,
145,z_prevresp|participant_id[3],-0.043,0.061,-0.154,0.074,0.002,0.001,980.0,944.0,
146,z_prevresp|participant_id[4],0.055,0.054,-0.054,0.147,0.002,0.001,937.0,811.0,
147,z_prevresp|participant_id[5],-0.16,0.051,-0.246,-0.066,0.002,0.001,1061.0,969.0,
148,z_prevresp|participant_id[6],0.053,0.056,-0.05,0.158,0.002,0.001,1127.0,936.0,
149,z_prevresp|participant_id[7],-0.042,0.053,-0.135,0.059,0.002,0.001,994.0,880.0,
150,z_prevresp|participant_id[8],-0.031,0.06,-0.144,0.08,0.002,0.001,984.0,1025.0,
151,z_prevresp|participant_id[9],-0.037,0.058,-0.144,0.073,0.002,0.001,855.0,840.0,
152,z_prevresp|participant_id[10],0.04,0.066,-0.085,0.169,0.002,0.002,970.0,981.0,
153,z_prevresp|participant_id[11],-0.053,0.053,-0.151,0.053,0.002,0.001,966.0,878.0,
154,z_prevresp|participant_id[12],0.034,0.049,-0.055,0.121,0.002,0.001,1004.0,909.0,
155,z_prevresp|participant_id[13],-0.036,0.051,-0.131,0.061,0.002,0.001,960.0,1016.0,
156,z_prevresp|participant_id[14],0.032,0.059,-0.077,0.143,0.002,0.001,828.0,795.0,
157,z_prevresp|participant_id[15],-0.031,0.055,-0.132,0.07,0.002,0.001,1093.0,1026.0,
158,z_prevresp|participant_id[16],0.085,0.057,-0.022,0.187,0.002,0.001,994.0,1017.0,
159,z_prevresp|participant_id[17],0.15,0.063,0.039,0.265,0.002,0.001,937.0,983.0,
160,z_prevresp|participant_id[18],-0.021,0.053,-0.119,0.089,0.002,0.001,948.0,984.0,
161,z_prevresp|participant_id[19],-0.041,0.062,-0.158,0.079,0.002,0.001,981.0,914.0,
162,z_prevresp|participant_id[20],-0.03,0.047,-0.115,0.057,0.001,0.001,1094.0,1023.0,
163,z_prevresp|participant_id[21],0.047,0.056,-0.051,0.157,0.002,0.001,846.0,829.0,
164,z_prevresp|participant_id[22],-0.026,0.049,-0.114,0.067,0.002,0.001,923.0,905.0,
165,z_prevresp|participant_id[23],-0.099,0.05,-0.195,-0.007,0.002,0.001,1014.0,944.0,
166,z_prevresp|participant_id[24],-0.054,0.054,-0.15,0.045,0.002,0.001,1052.0,852.0,
167,z_prevresp|participant_id[25],-0.023,0.053,-0.113,0.076,0.002,0.001,1040.0,919.0,
168,z_prevresp|participant_id[26],-0.068,0.059,-0.188,0.034,0.002,0.001,1061.0,912.0,
169,z_prevresp|participant_id[27],0.057,0.047,-0.033,0.142,0.002,0.001,810.0,944.0,
170,z_prevresp|participant_id[28],0.079,0.049,-0.007,0.181,0.002,0.001,825.0,905.0,
171,z_prevresp|participant_id[29],-0.036,0.044,-0.116,0.045,0.001,0.001,994.0,983.0,
172,z_prevresp|participant_id[30],-0.069,0.048,-0.16,0.022,0.002,0.001,901.0,687.0,
173,z_prevresp|participant_id[31],-0.008,0.052,-0.105,0.092,0.002,0.001,822.0,937.0,
174,z_prevresp|participant_id[32],0.292,0.058,0.176,0.393,0.002,0.001,916.0,892.0,
175,z_prevresp|participant_id[33],0.151,0.051,0.06,0.244,0.002,0.001,841.0,905.0,
176,z_prevresp|participant_id[34],0.098,0.05,0.004,0.192,0.002,0.001,902.0,899.0,
177,z_prevresp|participant_id[35],-0.018,0.058,-0.124,0.09,0.002,0.001,816.0,775.0,
178,z_prevresp|participant_id[36],-0.101,0.058,-0.215,0.002,0.002,0.001,1017.0,1023.0,
179,z_prevresp|participant_id[37],0.0,0.05,-0.086,0.099,0.001,0.001,1151.0,1025.0,
180,z_prevresp|participant_id[38],0.012,0.048,-0.085,0.102,0.002,0.001,892.0,864.0,
181,z_prevresp|participant_id[39],0.064,0.052,-0.027,0.169,0.002,0.001,966.0,955.0,
182,z_prevresp|participant_id[40],0.111,0.049,0.015,0.197,0.002,0.001,789.0,834.0,
183,z_prevresp|participant_id[41],0.056,0.047,-0.022,0.15,0.002,0.001,986.0,821.0,
184,z_prevresp|participant_id[42],0.107,0.061,-0.005,0.223,0.002,0.001,1029.0,972.0,
185,z_prevresp|participant_id[43],0.04,0.055,-0.067,0.139,0.002,0.001,913.0,945.0,
186,z_prevresp|participant_id[44],0.003,0.059,-0.094,0.128,0.002,0.001,943.0,1086.0,
187,z_prevresp|participant_id[45],0.039,0.05,-0.052,0.132,0.002,0.001,989.0,944.0,
188,z_prevresp|participant_id[46],-0.092,0.051,-0.189,0.001,0.002,0.001,1060.0,1026.0,
189,z_prevresp|participant_id[47],-0.062,0.059,-0.167,0.05,0.002,0.001,1124.0,983.0,
190,z_prevresp|participant_id[48],-0.088,0.047,-0.177,-0.001,0.001,0.001,981.0,990.0,
191,z_prevresp|participant_id[49],-0.001,0.047,-0.09,0.085,0.001,0.001,1011.0,905.0,
192,z_prevresp|participant_id[50],0.057,0.049,-0.031,0.15,0.002,0.001,959.0,718.0,
193,z_prevresp|participant_id[51],-0.065,0.057,-0.185,0.029,0.002,0.001,1000.0,944.0,
194,z_prevresp|participant_id[52],-0.028,0.059,-0.139,0.076,0.002,0.001,964.0,851.0,
195,z_prevresp|participant_id[53],-0.01,0.055,-0.107,0.097,0.002,0.001,1027.0,917.0,
196,z_prevresp|participant_id[54],-0.138,0.055,-0.239,-0.034,0.002,0.001,1167.0,951.0,
197,z_prevresp|participant_id[55],-0.028,0.056,-0.131,0.072,0.002,0.001,902.0,1016.0,
198,z_prevresp|participant_id[56],-0.033,0.06,-0.145,0.074,0.002,0.001,1042.0,847.0,
199,z_prevresp|participant_id[57],0.077,0.058,-0.038,0.18,0.002,0.001,1079.0,760.0,
200,z_prevresp|participant_id[58],0.042,0.057,-0.063,0.148,0.002,0.001,1068.0,1025.0,
201,z_prevresp|participant_id[59],0.039,0.058,-0.061,0.154,0.002,0.001,902.0,725.0,
202,z_prevresp|participant_id[60],-0.227,0.051,-0.315,-0.13,0.002,0.001,949.0,983.0,
203,z_prevresp|participant_id[61],0.07,0.049,-0.019,0.161,0.002,0.001,873.0,941.0,
204,z_prevresp|participant_id[62],-0.066,0.048,-0.159,0.021,0.002,0.001,930.0,887.0,
205,z_prevresp|participant_id[63],0.009,0.049,-0.076,0.108,0.002,0.001,870.0,875.0,
206,z_prevresp|participant_id[64],-0.08,0.049,-0.173,0.014,0.002,0.001,1029.0,857.0,
207,z_prevresp|participant_id[65],-0.034,0.059,-0.151,0.073,0.002,0.001,1049.0,995.0,
208,z_prevresp|participant_id[66],0.058,0.05,-0.035,0.151,0.002,0.001,1032.0,872.0,
209,z_prevresp|participant_id[67],-0.108,0.054,-0.214,-0.006,0.002,0.001,838.0,845.0,
210,z_prevresp|participant_id[68],-0.014,0.049,-0.101,0.08,0.002,0.001,653.0,933.0,
211,z_prevresp|participant_id[69],0.056,0.047,-0.024,0.145,0.002,0.001,900.0,982.0,
212,z_1|participant_id[1],0.082,0.055,-0.021,0.186,0.002,0.001,1074.0,941.0,
213,z_1|participant_id[2],-0.263,0.065,-0.375,-0.132,0.002,0.001,1102.0,1012.0,
214,z_1|participant_id[3],0.153,0.065,0.037,0.284,0.002,0.002,930.0,906.0,
215,z_1|participant_id[4],-0.119,0.064,-0.229,0.015,0.002,0.001,1104.0,761.0,
216,z_1|participant_id[5],0.088,0.057,-0.012,0.19,0.002,0.001,1049.0,1017.0,
217,z_1|participant_id[6],0.369,0.071,0.244,0.499,0.002,0.002,1049.0,937.0,
218,z_1|participant_id[7],0.46,0.082,0.319,0.624,0.003,0.002,871.0,706.0,
219,z_1|participant_id[8],-0.077,0.069,-0.198,0.057,0.002,0.002,1045.0,886.0,
220,z_1|participant_id[9],-1.22,0.14,-1.443,-0.93,0.004,0.003,1111.0,944.0,
221,z_1|participant_id[10],-0.239,0.078,-0.389,-0.095,0.003,0.002,950.0,770.0,
222,z_1|participant_id[11],-0.006,0.058,-0.108,0.113,0.002,0.001,860.0,946.0,
223,z_1|participant_id[12],0.158,0.057,0.056,0.265,0.002,0.001,924.0,839.0,
224,z_1|participant_id[13],0.322,0.064,0.207,0.441,0.002,0.001,957.0,906.0,
225,z_1|participant_id[14],0.604,0.069,0.475,0.739,0.002,0.002,1014.0,947.0,
226,z_1|participant_id[15],-0.319,0.072,-0.457,-0.19,0.002,0.002,1105.0,870.0,
227,z_1|participant_id[16],0.038,0.07,-0.105,0.154,0.002,0.002,1072.0,983.0,
228,z_1|participant_id[17],0.679,0.086,0.51,0.829,0.003,0.002,958.0,919.0,
229,z_1|participant_id[18],0.068,0.064,-0.045,0.192,0.002,0.001,975.0,981.0,
230,z_1|participant_id[19],0.037,0.074,-0.097,0.176,0.002,0.002,923.0,916.0,
231,z_1|participant_id[20],-0.033,0.057,-0.131,0.081,0.002,0.001,839.0,813.0,
232,z_1|participant_id[21],0.107,0.063,-0.002,0.23,0.002,0.001,982.0,1055.0,
233,z_1|participant_id[22],-0.134,0.058,-0.242,-0.025,0.002,0.001,993.0,975.0,
234,z_1|participant_id[23],-0.178,0.059,-0.282,-0.069,0.002,0.001,1011.0,876.0,
235,z_1|participant_id[24],-0.083,0.064,-0.204,0.037,0.002,0.001,1115.0,748.0,
236,z_1|participant_id[25],0.276,0.064,0.158,0.398,0.002,0.001,1050.0,983.0,
237,z_1|participant_id[26],-0.095,0.073,-0.245,0.036,0.002,0.002,963.0,950.0,
238,z_1|participant_id[27],0.032,0.052,-0.065,0.125,0.002,0.001,876.0,939.0,
239,z_1|participant_id[28],-0.05,0.058,-0.149,0.065,0.002,0.001,831.0,956.0,
240,z_1|participant_id[29],0.248,0.057,0.147,0.358,0.002,0.001,1225.0,912.0,
241,z_1|participant_id[30],-0.034,0.059,-0.144,0.079,0.002,0.001,1027.0,810.0,
242,z_1|participant_id[31],0.073,0.063,-0.042,0.192,0.002,0.001,941.0,921.0,
243,z_1|participant_id[32],0.029,0.057,-0.079,0.133,0.002,0.001,1034.0,941.0,
244,z_1|participant_id[33],0.092,0.056,-0.01,0.198,0.002,0.001,884.0,958.0,
245,z_1|participant_id[34],0.04,0.062,-0.076,0.155,0.002,0.001,960.0,992.0,
246,z_1|participant_id[35],-0.225,0.069,-0.345,-0.09,0.002,0.002,919.0,814.0,
247,z_1|participant_id[36],-0.209,0.066,-0.339,-0.088,0.002,0.002,901.0,1059.0,
248,z_1|participant_id[37],-1.337,0.108,-1.516,-1.115,0.003,0.002,1106.0,905.0,
249,z_1|participant_id[38],0.181,0.058,0.07,0.29,0.002,0.001,991.0,1013.0,
250,z_1|participant_id[39],-0.201,0.062,-0.328,-0.095,0.002,0.001,1023.0,940.0,
251,z_1|participant_id[40],-0.118,0.058,-0.228,-0.013,0.002,0.001,1035.0,1062.0,
252,z_1|participant_id[41],0.258,0.061,0.156,0.379,0.002,0.001,1002.0,940.0,
253,z_1|participant_id[42],-0.191,0.069,-0.333,-0.072,0.002,0.002,925.0,975.0,
254,z_1|participant_id[43],0.652,0.084,0.496,0.804,0.003,0.002,892.0,811.0,
255,z_1|participant_id[44],-0.024,0.069,-0.158,0.107,0.002,0.002,998.0,988.0,
256,z_1|participant_id[45],0.056,0.063,-0.057,0.181,0.002,0.002,876.0,952.0,
257,z_1|participant_id[46],0.286,0.062,0.151,0.388,0.002,0.001,1046.0,979.0,
258,z_1|participant_id[47],0.213,0.069,0.079,0.338,0.002,0.002,1039.0,981.0,
259,z_1|participant_id[48],0.303,0.059,0.192,0.414,0.002,0.001,960.0,888.0,
260,z_1|participant_id[49],-0.118,0.057,-0.224,-0.014,0.002,0.001,966.0,1025.0,
261,z_1|participant_id[50],-0.296,0.06,-0.403,-0.183,0.002,0.001,960.0,982.0,
262,z_1|participant_id[51],0.034,0.064,-0.09,0.149,0.002,0.001,1018.0,981.0,
263,z_1|participant_id[52],0.047,0.069,-0.088,0.167,0.002,0.002,930.0,909.0,
264,z_1|participant_id[53],-0.384,0.072,-0.528,-0.261,0.002,0.002,1036.0,944.0,
265,z_1|participant_id[54],-0.277,0.061,-0.39,-0.159,0.002,0.001,1072.0,933.0,
266,z_1|participant_id[55],0.045,0.066,-0.072,0.168,0.002,0.002,880.0,958.0,
267,z_1|participant_id[56],0.07,0.075,-0.068,0.22,0.002,0.002,962.0,872.0,
268,z_1|participant_id[57],0.01,0.068,-0.116,0.144,0.002,0.002,1077.0,988.0,
269,z_1|participant_id[58],-0.068,0.062,-0.183,0.047,0.002,0.001,1082.0,894.0,
270,z_1|participant_id[59],-0.039,0.066,-0.16,0.082,0.002,0.002,928.0,952.0,
271,z_1|participant_id[60],0.555,0.065,0.426,0.668,0.002,0.002,844.0,880.0,
272,z_1|participant_id[61],-0.105,0.057,-0.217,-0.002,0.002,0.001,1136.0,908.0,
273,z_1|participant_id[62],-0.008,0.056,-0.116,0.089,0.002,0.001,1102.0,944.0,
274,z_1|participant_id[63],0.046,0.057,-0.063,0.147,0.002,0.001,1020.0,1033.0,
275,z_1|participant_id[64],-0.126,0.059,-0.238,-0.02,0.002,0.002,673.0,867.0,
276,z_1|participant_id[65],0.092,0.064,-0.041,0.202,0.002,0.001,1011.0,992.0,
277,z_1|participant_id[66],0.215,0.063,0.089,0.327,0.002,0.001,974.0,878.0,
278,z_1|participant_id[67],-0.016,0.063,-0.137,0.101,0.002,0.001,1090.0,934.0,
279,z_1|participant_id[68],-0.193,0.061,-0.307,-0.076,0.002,0.001,820.0,944.0,
280,z_1|participant_id[69],0.051,0.055,-0.051,0.147,0.002,0.001,846.0,770.0,
281,z_1|participant_id_offset[1],0.363,0.247,-0.101,0.817,0.007,0.005,1114.0,941.0,
282,z_1|participant_id_offset[2],-1.167,0.277,-1.688,-0.647,0.008,0.006,1083.0,1060.0,
283,z_1|participant_id_offset[3],0.681,0.295,0.133,1.251,0.01,0.007,957.0,980.0,
284,z_1|participant_id_offset[4],-0.53,0.284,-1.016,0.051,0.009,0.006,1061.0,814.0,
285,z_1|participant_id_offset[5],0.39,0.25,-0.071,0.823,0.008,0.006,1052.0,915.0,
286,z_1|participant_id_offset[6],1.638,0.315,1.047,2.207,0.01,0.007,996.0,1008.0,
287,z_1|participant_id_offset[7],2.044,0.37,1.38,2.773,0.012,0.009,884.0,793.0,
288,z_1|participant_id_offset[8],-0.342,0.302,-0.89,0.23,0.009,0.007,1033.0,889.0,
289,z_1|participant_id_offset[9],-5.406,0.568,-6.365,-4.273,0.018,0.013,950.0,941.0,
290,z_1|participant_id_offset[10],-1.058,0.339,-1.657,-0.408,0.011,0.008,914.0,765.0,
291,z_1|participant_id_offset[11],-0.026,0.256,-0.489,0.489,0.009,0.006,847.0,855.0,
292,z_1|participant_id_offset[12],0.703,0.251,0.239,1.164,0.008,0.006,975.0,880.0,
293,z_1|participant_id_offset[13],1.427,0.278,0.933,1.952,0.009,0.006,1048.0,923.0,
294,z_1|participant_id_offset[14],2.68,0.305,2.165,3.312,0.009,0.007,1043.0,944.0,
295,z_1|participant_id_offset[15],-1.415,0.307,-1.985,-0.857,0.009,0.007,1100.0,724.0,
296,z_1|participant_id_offset[16],0.172,0.309,-0.388,0.756,0.009,0.007,1078.0,925.0,
297,z_1|participant_id_offset[17],3.011,0.375,2.302,3.698,0.012,0.008,1055.0,881.0,
298,z_1|participant_id_offset[18],0.303,0.282,-0.249,0.787,0.009,0.006,991.0,942.0,
299,z_1|participant_id_offset[19],0.165,0.329,-0.408,0.798,0.011,0.008,922.0,850.0,
300,z_1|participant_id_offset[20],-0.146,0.253,-0.611,0.321,0.009,0.006,802.0,876.0,
301,z_1|participant_id_offset[21],0.477,0.278,-0.008,1.002,0.009,0.006,993.0,948.0,
302,z_1|participant_id_offset[22],-0.592,0.253,-1.074,-0.128,0.008,0.006,963.0,944.0,
303,z_1|participant_id_offset[23],-0.787,0.254,-1.248,-0.319,0.008,0.006,929.0,988.0,
304,z_1|participant_id_offset[24],-0.368,0.281,-0.868,0.207,0.009,0.006,1082.0,748.0,
305,z_1|participant_id_offset[25],1.225,0.28,0.662,1.712,0.008,0.006,1100.0,983.0,
306,z_1|participant_id_offset[26],-0.42,0.32,-1.095,0.11,0.011,0.007,929.0,950.0,
307,z_1|participant_id_offset[27],0.142,0.231,-0.314,0.539,0.008,0.005,902.0,940.0,
308,z_1|participant_id_offset[28],-0.219,0.254,-0.654,0.283,0.009,0.006,810.0,917.0,
309,z_1|participant_id_offset[29],1.1,0.252,0.623,1.557,0.007,0.005,1310.0,1070.0,
310,z_1|participant_id_offset[30],-0.151,0.258,-0.694,0.282,0.008,0.006,1007.0,785.0,
311,z_1|participant_id_offset[31],0.323,0.279,-0.182,0.853,0.009,0.007,969.0,967.0,
312,z_1|participant_id_offset[32],0.126,0.25,-0.345,0.594,0.008,0.006,1031.0,905.0,
313,z_1|participant_id_offset[33],0.411,0.246,-0.044,0.862,0.008,0.006,899.0,958.0,
314,z_1|participant_id_offset[34],0.177,0.271,-0.321,0.68,0.009,0.006,979.0,1037.0,
315,z_1|participant_id_offset[35],-0.996,0.293,-1.494,-0.403,0.01,0.007,920.0,937.0,
316,z_1|participant_id_offset[36],-0.927,0.286,-1.496,-0.389,0.01,0.007,882.0,945.0,
317,z_1|participant_id_offset[37],-5.925,0.398,-6.683,-5.231,0.014,0.01,801.0,936.0,
318,z_1|participant_id_offset[38],0.803,0.257,0.311,1.29,0.008,0.006,1045.0,891.0,
319,z_1|participant_id_offset[39],-0.889,0.268,-1.411,-0.424,0.009,0.006,989.0,887.0,
320,z_1|participant_id_offset[40],-0.521,0.252,-1.004,-0.09,0.008,0.006,1024.0,923.0,
321,z_1|participant_id_offset[41],1.145,0.269,0.601,1.589,0.008,0.006,1039.0,981.0,
322,z_1|participant_id_offset[42],-0.847,0.303,-1.432,-0.283,0.01,0.007,851.0,977.0,
323,z_1|participant_id_offset[43],2.889,0.353,2.255,3.558,0.012,0.008,907.0,949.0,
324,z_1|participant_id_offset[44],-0.106,0.305,-0.687,0.469,0.01,0.007,995.0,914.0,
325,z_1|participant_id_offset[45],0.25,0.278,-0.25,0.783,0.009,0.007,906.0,983.0,
326,z_1|participant_id_offset[46],1.269,0.273,0.767,1.786,0.008,0.006,1029.0,918.0,
327,z_1|participant_id_offset[47],0.944,0.306,0.363,1.499,0.01,0.007,1025.0,1022.0,
328,z_1|participant_id_offset[48],1.345,0.259,0.883,1.838,0.008,0.006,1016.0,871.0,
329,z_1|participant_id_offset[49],-0.525,0.251,-0.978,-0.038,0.008,0.006,939.0,1039.0,
330,z_1|participant_id_offset[50],-1.313,0.257,-1.805,-0.861,0.008,0.006,919.0,871.0,
331,z_1|participant_id_offset[51],0.152,0.283,-0.418,0.639,0.009,0.006,1074.0,1023.0,
332,z_1|participant_id_offset[52],0.207,0.306,-0.373,0.727,0.01,0.007,933.0,942.0,
333,z_1|participant_id_offset[53],-1.702,0.299,-2.285,-1.162,0.01,0.007,987.0,919.0,
334,z_1|participant_id_offset[54],-1.229,0.268,-1.708,-0.703,0.009,0.007,917.0,1025.0,
335,z_1|participant_id_offset[55],0.199,0.29,-0.33,0.745,0.01,0.007,895.0,953.0,
336,z_1|participant_id_offset[56],0.311,0.331,-0.371,0.899,0.01,0.007,1000.0,869.0,
337,z_1|participant_id_offset[57],0.046,0.303,-0.518,0.627,0.009,0.007,1081.0,984.0,
338,z_1|participant_id_offset[58],-0.302,0.27,-0.831,0.186,0.008,0.006,1101.0,906.0,
339,z_1|participant_id_offset[59],-0.173,0.288,-0.692,0.366,0.009,0.007,927.0,935.0,
340,z_1|participant_id_offset[60],2.461,0.288,1.893,2.968,0.009,0.006,1008.0,1017.0,
341,z_1|participant_id_offset[61],-0.467,0.252,-1.0,-0.032,0.008,0.006,1046.0,875.0,
342,z_1|participant_id_offset[62],-0.036,0.247,-0.476,0.435,0.007,0.006,1109.0,944.0,
343,z_1|participant_id_offset[63],0.206,0.255,-0.272,0.67,0.008,0.006,1033.0,1017.0,
344,z_1|participant_id_offset[64],-0.556,0.257,-1.04,-0.086,0.01,0.007,608.0,867.0,
345,z_1|participant_id_offset[65],0.409,0.284,-0.111,0.931,0.009,0.006,1016.0,1015.0,
346,z_1|participant_id_offset[66],0.953,0.281,0.402,1.455,0.009,0.006,1053.0,896.0,
347,z_1|participant_id_offset[67],-0.069,0.276,-0.604,0.438,0.008,0.006,1095.0,893.0,
348,z_1|participant_id_offset[68],-0.854,0.267,-1.377,-0.343,0.011,0.008,615.0,921.0,
349,z_1|participant_id_offset[69],0.226,0.243,-0.21,0.655,0.008,0.006,848.0,756.0,
350,t_1|participant_id_offset[1],-2.371,0.608,-3.507,-1.246,0.018,0.013,1081.0,1000.0,
351,t_1|participant_id_offset[2],-2.244,0.648,-3.337,-0.901,0.02,0.015,997.0,1026.0,
352,t_1|participant_id_offset[3],-1.753,0.595,-2.866,-0.69,0.02,0.015,877.0,856.0,
353,t_1|participant_id_offset[4],-0.478,0.473,-1.35,0.37,0.015,0.011,986.0,904.0,
354,t_1|participant_id_offset[5],-1.871,0.594,-2.955,-0.732,0.019,0.014,975.0,942.0,
355,t_1|participant_id_offset[6],-1.961,0.56,-3.008,-0.92,0.017,0.012,1046.0,909.0,
356,t_1|participant_id_offset[7],-3.091,0.706,-4.393,-1.789,0.023,0.017,912.0,901.0,
357,t_1|participant_id_offset[8],-1.258,0.588,-2.472,-0.253,0.019,0.014,926.0,835.0,
358,t_1|participant_id_offset[9],2.423,0.327,1.846,3.041,0.012,0.008,776.0,1032.0,
359,t_1|participant_id_offset[10],2.676,0.416,1.929,3.443,0.014,0.01,870.0,935.0,
360,t_1|participant_id_offset[11],-3.723,0.68,-5.119,-2.532,0.021,0.015,1043.0,854.0,
361,t_1|participant_id_offset[12],-1.445,0.603,-2.582,-0.342,0.021,0.015,808.0,944.0,
362,t_1|participant_id_offset[13],-1.573,0.556,-2.684,-0.601,0.018,0.013,941.0,850.0,
363,t_1|participant_id_offset[14],3.159,0.253,2.656,3.591,0.009,0.006,777.0,1025.0,
364,t_1|participant_id_offset[15],2.332,0.312,1.82,2.946,0.01,0.007,890.0,851.0,
365,t_1|participant_id_offset[16],-1.29,0.566,-2.407,-0.32,0.019,0.013,895.0,917.0,
366,t_1|participant_id_offset[17],-0.368,0.458,-1.233,0.485,0.014,0.01,1000.0,958.0,
367,t_1|participant_id_offset[18],-2.342,0.603,-3.442,-1.189,0.02,0.014,862.0,877.0,
368,t_1|participant_id_offset[19],-0.87,0.566,-1.867,0.246,0.018,0.013,993.0,917.0,
369,t_1|participant_id_offset[20],-1.636,0.548,-2.636,-0.61,0.019,0.014,800.0,792.0,
370,t_1|participant_id_offset[21],-2.234,0.607,-3.403,-1.157,0.019,0.013,1016.0,872.0,
371,t_1|participant_id_offset[22],-2.376,0.608,-3.437,-1.202,0.019,0.013,1034.0,1023.0,
372,t_1|participant_id_offset[23],-0.802,0.489,-1.711,0.085,0.016,0.012,939.0,755.0,
373,t_1|participant_id_offset[24],-2.193,0.587,-3.335,-1.172,0.02,0.014,898.0,996.0,
374,t_1|participant_id_offset[25],-4.417,0.735,-5.825,-3.145,0.022,0.016,1109.0,760.0,
375,t_1|participant_id_offset[26],-0.578,0.52,-1.603,0.332,0.017,0.012,938.0,793.0,
376,t_1|participant_id_offset[27],-1.623,0.529,-2.613,-0.624,0.017,0.012,948.0,805.0,
