,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
425,t_1|participant_id_offset[2],-2.021,0.91,-3.618,-0.351,0.03,0.021,954.0,724.0,
426,t_1|participant_id_offset[3],-1.254,0.852,-2.854,0.271,0.028,0.02,928.0,964.0,
427,t_1|participant_id_offset[4],0.153,0.788,-1.242,1.621,0.025,0.018,962.0,952.0,
428,t_1|participant_id_offset[5],-0.979,0.874,-2.628,0.647,0.032,0.022,768.0,739.0,
429,t_1|participant_id_offset[6],-1.745,0.889,-3.35,-0.084,0.029,0.021,908.0,879.0,
430,t_1|participant_id_offset[7],-3.4,0.994,-5.27,-1.608,0.035,0.025,822.0,881.0,
431,t_1|participant_id_offset[8],-1.289,0.909,-2.898,0.424,0.03,0.021,942.0,901.0,
432,t_1|participant_id_offset[9],3.4,0.885,1.752,4.954,0.027,0.02,1062.0,909.0,
433,t_1|participant_id_offset[10],4.002,0.72,2.566,5.232,0.026,0.018,778.0,983.0,
434,t_1|participant_id_offset[11],-3.657,0.984,-5.317,-1.695,0.033,0.023,890.0,868.0,
435,t_1|participant_id_offset[12],-0.442,0.869,-2.029,1.159,0.029,0.02,905.0,939.0,
436,t_1|participant_id_offset[13],0.074,0.956,-1.809,1.806,0.03,0.021,1031.0,942.0,
437,t_1|participant_id_offset[14],4.728,0.59,3.622,5.737,0.019,0.014,946.0,1016.0,
438,t_1|participant_id_offset[15],3.997,0.649,2.884,5.243,0.021,0.015,923.0,840.0,
439,t_1|participant_id_offset[16],-0.771,0.822,-2.392,0.631,0.027,0.02,906.0,772.0,
440,t_1|participant_id_offset[17],0.385,0.779,-1.092,1.715,0.025,0.018,939.0,934.0,
441,t_1|participant_id_offset[18],-2.399,0.941,-3.988,-0.532,0.03,0.021,961.0,1011.0,
442,t_1|participant_id_offset[19],-0.188,0.84,-1.683,1.427,0.029,0.02,848.0,833.0,
443,t_1|participant_id_offset[20],-1.118,1.073,-3.165,0.859,0.035,0.025,949.0,814.0,
444,t_1|participant_id_offset[21],-1.975,0.933,-3.603,-0.148,0.03,0.021,994.0,905.0,
445,t_1|participant_id_offset[22],-1.649,0.878,-3.223,0.045,0.028,0.02,978.0,823.0,
446,t_1|participant_id_offset[23],0.858,0.898,-0.88,2.434,0.029,0.021,946.0,866.0,
447,t_1|participant_id_offset[24],-1.73,0.892,-3.419,-0.126,0.029,0.02,956.0,757.0,
448,t_1|participant_id_offset[25],-4.292,1.046,-6.235,-2.408,0.036,0.026,838.0,728.0,
449,t_1|participant_id_offset[26],0.977,0.828,-0.552,2.464,0.027,0.019,945.0,808.0,
450,t_1|participant_id_offset[27],-0.517,0.856,-2.3,0.897,0.027,0.019,1003.0,908.0,
451,t_1|participant_id_offset[28],-1.803,0.909,-3.402,-0.064,0.03,0.021,945.0,681.0,
452,t_1|participant_id_offset[29],-2.879,0.934,-4.494,-1.114,0.031,0.022,934.0,905.0,
453,t_1|participant_id_offset[30],0.587,0.894,-1.158,2.213,0.03,0.021,893.0,834.0,
454,t_1|participant_id_offset[31],-0.205,0.832,-1.775,1.233,0.027,0.019,963.0,675.0,
455,t_1|participant_id_offset[32],3.443,0.618,2.291,4.496,0.02,0.014,943.0,761.0,
456,t_1|participant_id_offset[33],3.726,0.615,2.64,4.848,0.02,0.014,952.0,863.0,
457,t_1|participant_id_offset[34],4.578,0.589,3.444,5.585,0.019,0.013,990.0,973.0,
458,t_1|participant_id_offset[35],-2.658,0.95,-4.42,-0.871,0.032,0.022,890.0,740.0,
459,t_1|participant_id_offset[36],1.33,0.748,-0.077,2.71,0.024,0.017,968.0,981.0,
460,t_1|participant_id_offset[37],4.26,0.603,3.106,5.302,0.019,0.014,992.0,1026.0,
461,t_1|participant_id_offset[38],0.289,0.788,-1.041,1.803,0.025,0.018,961.0,850.0,
462,t_1|participant_id_offset[39],-0.587,0.809,-2.112,0.784,0.026,0.018,965.0,992.0,
463,t_1|participant_id_offset[40],-1.402,0.885,-3.238,0.113,0.028,0.02,976.0,775.0,
464,t_1|participant_id_offset[41],-5.559,1.061,-7.515,-3.588,0.034,0.024,985.0,1005.0,
465,t_1|participant_id_offset[42],-2.638,0.949,-4.412,-0.834,0.03,0.022,971.0,975.0,
466,t_1|participant_id_offset[43],4.009,0.628,2.931,5.249,0.02,0.014,972.0,943.0,
467,t_1|participant_id_offset[44],-0.849,0.849,-2.372,0.714,0.028,0.02,930.0,820.0,
468,t_1|participant_id_offset[45],-1.971,0.91,-3.613,-0.313,0.03,0.021,950.0,744.0,
469,t_1|participant_id_offset[46],-0.555,0.843,-2.175,0.91,0.028,0.02,884.0,868.0,
470,t_1|participant_id_offset[47],-0.306,0.825,-1.8,1.2,0.029,0.02,817.0,670.0,
471,t_1|participant_id_offset[48],0.276,0.77,-1.165,1.616,0.025,0.018,907.0,785.0,
472,t_1|participant_id_offset[49],-1.498,0.886,-3.219,0.081,0.029,0.021,931.0,1026.0,
473,t_1|participant_id_offset[50],4.017,0.619,2.901,5.188,0.02,0.014,937.0,905.0,
474,t_1|participant_id_offset[51],-1.725,0.895,-3.321,0.041,0.03,0.021,900.0,981.0,
475,t_1|participant_id_offset[52],-1.08,0.876,-2.698,0.471,0.027,0.02,1013.0,1024.0,
476,t_1|participant_id_offset[53],0.577,0.821,-0.971,2.013,0.026,0.019,968.0,882.0,
477,t_1|participant_id_offset[54],-1.888,0.902,-3.628,-0.326,0.031,0.022,841.0,889.0,
478,t_1|participant_id_offset[55],-2.195,0.905,-3.852,-0.505,0.03,0.021,936.0,915.0,
479,t_1|participant_id_offset[56],0.441,0.91,-1.268,2.133,0.029,0.02,1019.0,944.0,
480,t_1|participant_id_offset[57],1.621,0.727,0.416,3.136,0.024,0.017,956.0,992.0,
481,t_1|participant_id_offset[58],-0.242,0.846,-1.96,1.133,0.028,0.02,912.0,975.0,
