,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
554,a_1|participant_id_offset[53],1.273,0.555,0.098,2.192,0.017,0.012,1079.0,948.0,
555,a_1|participant_id_offset[54],1.573,0.547,0.591,2.571,0.017,0.012,1029.0,951.0,
556,a_1|participant_id_offset[55],0.103,0.569,-1.086,1.057,0.017,0.012,1069.0,900.0,
557,a_1|participant_id_offset[56],2.267,0.551,1.262,3.273,0.017,0.012,1066.0,881.0,
558,a_1|participant_id_offset[57],0.868,0.552,-0.249,1.802,0.017,0.012,1029.0,854.0,
559,a_1|participant_id_offset[58],2.784,0.549,1.741,3.706,0.017,0.012,1067.0,833.0,
560,a_1|participant_id_offset[59],-0.152,0.577,-1.174,0.985,0.018,0.013,1044.0,776.0,
561,a_1|participant_id_offset[60],1.492,0.543,0.498,2.497,0.017,0.012,1028.0,843.0,
562,a_1|participant_id_offset[61],-0.771,0.584,-1.796,0.346,0.018,0.013,1090.0,806.0,
563,a_1|participant_id_offset[62],1.663,0.541,0.693,2.68,0.017,0.012,1046.0,1025.0,
564,a_1|participant_id_offset[63],0.733,0.554,-0.177,1.907,0.017,0.012,1028.0,889.0,
565,a_1|participant_id_offset[64],1.069,0.565,0.088,2.189,0.018,0.012,1042.0,976.0,
566,a_1|participant_id_offset[65],2.511,0.543,1.496,3.535,0.017,0.012,1050.0,1023.0,
567,a_1|participant_id_offset[66],1.309,0.611,0.093,2.37,0.019,0.014,1031.0,746.0,
568,a_1|participant_id_offset[67],1.85,0.551,0.897,2.918,0.017,0.012,1063.0,872.0,
569,a_1|participant_id_offset[68],0.164,0.561,-0.868,1.212,0.017,0.012,1050.0,951.0,
570,a_1|participant_id_offset[69],-0.644,0.592,-1.719,0.453,0.018,0.013,1047.0,914.0,
571,theta_1|participant_id_offset[1],-1.042,1.003,-2.809,1.004,0.034,0.024,851.0,916.0,
572,theta_1|participant_id_offset[2],0.11,1.065,-1.732,2.231,0.033,0.023,1050.0,1068.0,
573,theta_1|participant_id_offset[3],0.476,1.111,-1.521,2.57,0.034,0.025,1046.0,876.0,
574,theta_1|participant_id_offset[4],-0.761,1.049,-2.811,1.07,0.034,0.024,969.0,905.0,
575,theta_1|participant_id_offset[5],1.097,1.154,-0.933,3.409,0.038,0.027,925.0,1050.0,
576,theta_1|participant_id_offset[6],-0.23,1.048,-2.125,1.692,0.035,0.025,908.0,872.0,
577,theta_1|participant_id_offset[7],-1.248,1.089,-3.381,0.655,0.034,0.024,995.0,942.0,
578,theta_1|participant_id_offset[8],0.455,1.17,-2.04,2.435,0.039,0.028,887.0,1012.0,
579,theta_1|participant_id_offset[9],-0.63,1.024,-2.323,1.542,0.033,0.023,973.0,1069.0,
580,theta_1|participant_id_offset[10],-0.045,1.084,-1.979,2.075,0.036,0.025,932.0,956.0,
581,theta_1|participant_id_offset[11],-0.904,1.026,-2.717,0.957,0.033,0.023,959.0,877.0,
582,theta_1|participant_id_offset[12],1.184,1.118,-0.724,3.475,0.038,0.027,883.0,942.0,
583,theta_1|participant_id_offset[13],-0.137,1.099,-2.325,1.768,0.037,0.026,910.0,870.0,
584,theta_1|participant_id_offset[14],1.168,1.446,-1.589,3.765,0.044,0.032,1070.0,954.0,
585,theta_1|participant_id_offset[15],0.735,1.322,-1.775,3.096,0.041,0.031,1050.0,900.0,
586,theta_1|participant_id_offset[16],-0.037,1.1,-2.151,1.973,0.037,0.027,901.0,838.0,
587,theta_1|participant_id_offset[17],-0.538,1.075,-2.469,1.453,0.034,0.025,1021.0,1014.0,
588,theta_1|participant_id_offset[18],0.838,1.158,-1.395,2.952,0.036,0.025,1057.0,882.0,
589,theta_1|participant_id_offset[19],0.566,1.221,-1.557,2.859,0.036,0.027,1121.0,1030.0,
590,theta_1|participant_id_offset[20],0.625,1.305,-1.904,2.936,0.044,0.031,838.0,893.0,
591,theta_1|participant_id_offset[21],0.436,1.128,-1.7,2.592,0.038,0.028,890.0,713.0,
592,theta_1|participant_id_offset[22],1.775,1.198,-0.437,3.971,0.04,0.028,899.0,977.0,
593,theta_1|participant_id_offset[23],-0.214,1.075,-2.167,1.787,0.034,0.025,1014.0,857.0,
594,theta_1|participant_id_offset[24],-0.727,1.033,-2.738,1.02,0.031,0.024,1072.0,981.0,
595,theta_1|participant_id_offset[25],1.241,1.197,-1.136,3.352,0.038,0.027,987.0,1010.0,
596,theta_1|participant_id_offset[26],0.985,1.281,-1.231,3.53,0.04,0.028,1015.0,979.0,
597,theta_1|participant_id_offset[27],1.564,1.406,-1.529,3.939,0.045,0.032,964.0,937.0,
598,theta_1|participant_id_offset[28],-0.687,1.071,-2.479,1.399,0.036,0.026,877.0,904.0,
599,theta_1|participant_id_offset[29],0.255,1.128,-1.823,2.409,0.037,0.027,927.0,975.0,
600,theta_1|participant_id_offset[30],0.571,1.162,-1.487,2.888,0.037,0.027,963.0,916.0,
