,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
282,v_1|participant_id_mu,0.003,0.27,-0.499,0.484,0.009,0.006,934.0,1023.0,
283,a_1|participant_id_sigma,0.316,0.051,0.223,0.412,0.002,0.001,877.0,917.0,
284,a_1|participant_id[1],-0.345,0.256,-0.853,0.07,0.008,0.006,998.0,707.0,
285,a_1|participant_id[2],0.524,0.226,0.039,0.885,0.007,0.005,934.0,1070.0,
286,a_1|participant_id[3],0.239,0.284,-0.3,0.764,0.009,0.007,898.0,949.0,
287,a_1|participant_id[4],-0.619,0.22,-1.048,-0.239,0.007,0.005,873.0,1017.0,
288,a_1|participant_id[5],0.476,0.271,-0.046,0.973,0.009,0.006,945.0,979.0,
289,a_1|participant_id[6],-0.213,0.251,-0.703,0.244,0.009,0.006,825.0,908.0,
290,a_1|participant_id[7],0.117,0.226,-0.362,0.491,0.007,0.005,918.0,847.0,
291,a_1|participant_id[8],0.756,0.258,0.195,1.187,0.008,0.006,1025.0,1019.0,
292,a_1|participant_id[9],0.441,0.244,0.005,0.907,0.008,0.006,904.0,874.0,
293,a_1|participant_id[10],0.629,0.226,0.239,1.063,0.007,0.005,934.0,914.0,
294,a_1|participant_id[11],0.109,0.252,-0.382,0.563,0.008,0.006,963.0,701.0,
295,a_1|participant_id[12],0.589,0.221,0.168,1.003,0.008,0.005,832.0,739.0,
296,a_1|participant_id[13],0.194,0.251,-0.266,0.647,0.008,0.006,966.0,850.0,
297,a_1|participant_id[14],-0.807,0.233,-1.232,-0.401,0.007,0.005,1023.0,975.0,
298,a_1|participant_id[15],-0.568,0.235,-0.979,-0.105,0.008,0.005,951.0,815.0,
299,a_1|participant_id[16],-0.322,0.282,-0.846,0.211,0.009,0.006,1011.0,909.0,
300,a_1|participant_id[17],-0.299,0.259,-0.79,0.167,0.009,0.007,871.0,881.0,
301,a_1|participant_id[18],0.584,0.246,0.129,1.049,0.008,0.006,951.0,845.0,
302,a_1|participant_id[19],0.28,0.223,-0.128,0.722,0.007,0.005,990.0,882.0,
303,a_1|participant_id[20],0.145,0.369,-0.548,0.859,0.012,0.01,889.0,882.0,
304,a_1|participant_id[21],0.064,0.248,-0.394,0.561,0.008,0.006,904.0,944.0,
305,a_1|participant_id[22],0.272,0.237,-0.155,0.728,0.007,0.005,1026.0,887.0,
306,a_1|participant_id[23],0.079,0.226,-0.317,0.545,0.007,0.005,988.0,766.0,
307,a_1|participant_id[24],0.113,0.212,-0.288,0.509,0.007,0.005,856.0,576.0,
308,a_1|participant_id[25],0.459,0.316,-0.115,1.046,0.01,0.007,955.0,1017.0,
309,a_1|participant_id[26],-0.154,0.3,-0.715,0.379,0.01,0.008,958.0,914.0,
310,a_1|participant_id[27],-0.463,0.235,-0.918,-0.044,0.008,0.005,921.0,952.0,
311,a_1|participant_id[28],-0.136,0.27,-0.626,0.362,0.009,0.007,954.0,952.0,
312,a_1|participant_id[29],0.281,0.233,-0.165,0.713,0.007,0.005,952.0,784.0,
313,a_1|participant_id[30],0.935,0.255,0.427,1.382,0.008,0.006,990.0,812.0,
314,a_1|participant_id[31],-0.146,0.238,-0.638,0.253,0.008,0.006,931.0,877.0,
315,a_1|participant_id[32],-1.004,0.239,-1.46,-0.569,0.008,0.005,967.0,1026.0,
316,a_1|participant_id[33],-0.826,0.237,-1.285,-0.414,0.008,0.006,816.0,979.0,
317,a_1|participant_id[34],-0.748,0.235,-1.176,-0.303,0.007,0.005,999.0,980.0,
318,a_1|participant_id[35],0.029,0.255,-0.45,0.503,0.008,0.006,943.0,1055.0,
319,a_1|participant_id[36],0.332,0.241,-0.128,0.759,0.008,0.006,930.0,768.0,
320,a_1|participant_id[37],-0.07,0.229,-0.538,0.294,0.007,0.005,953.0,908.0,
321,a_1|participant_id[38],-0.018,0.207,-0.376,0.423,0.007,0.005,827.0,880.0,
322,a_1|participant_id[39],-0.945,0.275,-1.49,-0.456,0.009,0.006,922.0,917.0,
323,a_1|participant_id[40],0.594,0.243,0.145,1.051,0.008,0.006,914.0,982.0,
324,a_1|participant_id[41],0.261,0.245,-0.184,0.704,0.008,0.006,957.0,822.0,
325,a_1|participant_id[42],0.5,0.217,0.077,0.897,0.007,0.005,966.0,780.0,
326,a_1|participant_id[43],-0.609,0.238,-1.118,-0.197,0.008,0.006,938.0,890.0,
327,a_1|participant_id[44],0.213,0.233,-0.227,0.608,0.008,0.005,924.0,850.0,
328,a_1|participant_id[45],-0.011,0.241,-0.499,0.391,0.008,0.006,944.0,1025.0,
329,a_1|participant_id[46],0.391,0.262,-0.08,0.889,0.009,0.006,895.0,874.0,
330,a_1|participant_id[47],0.283,0.245,-0.239,0.679,0.008,0.005,1025.0,892.0,
331,a_1|participant_id[48],0.567,0.251,0.068,0.988,0.008,0.006,983.0,798.0,
332,a_1|participant_id[49],0.446,0.306,-0.156,0.99,0.01,0.007,992.0,809.0,
333,a_1|participant_id[50],-0.447,0.224,-0.895,-0.067,0.008,0.005,889.0,1026.0,
334,a_1|participant_id[51],0.107,0.276,-0.419,0.636,0.008,0.006,1129.0,948.0,
335,a_1|participant_id[52],0.402,0.247,-0.081,0.855,0.008,0.005,1032.0,856.0,
336,a_1|participant_id[53],0.516,0.209,0.126,0.911,0.007,0.005,956.0,767.0,
337,a_1|participant_id[54],0.139,0.267,-0.347,0.655,0.009,0.006,893.0,797.0,
338,a_1|participant_id[55],-0.276,0.25,-0.756,0.176,0.008,0.006,944.0,841.0,
339,a_1|participant_id[56],0.598,0.24,0.123,1.041,0.008,0.006,928.0,907.0,
340,a_1|participant_id[57],0.076,0.215,-0.307,0.499,0.007,0.005,981.0,815.0,
341,a_1|participant_id[58],0.449,0.268,-0.111,0.912,0.009,0.006,886.0,937.0,
342,a_1|participant_id[59],-0.404,0.259,-0.909,0.04,0.009,0.007,846.0,833.0,
343,a_1|participant_id[60],0.159,0.251,-0.355,0.582,0.008,0.006,994.0,775.0,
344,a_1|participant_id[61],-0.527,0.229,-0.94,-0.081,0.008,0.005,861.0,879.0,
345,a_1|participant_id[62],0.389,0.238,-0.086,0.833,0.007,0.005,1012.0,1018.0,
346,a_1|participant_id[63],-0.024,0.237,-0.506,0.404,0.008,0.006,984.0,767.0,
347,a_1|participant_id[64],-0.006,0.221,-0.45,0.38,0.007,0.005,959.0,944.0,
348,a_1|participant_id[65],0.725,0.262,0.226,1.209,0.009,0.006,896.0,972.0,
349,a_1|participant_id[66],0.06,0.315,-0.528,0.652,0.01,0.007,1022.0,864.0,
350,a_1|participant_id[67],0.465,0.237,0.002,0.884,0.008,0.006,921.0,680.0,
351,a_1|participant_id[68],0.091,0.215,-0.299,0.487,0.007,0.005,852.0,992.0,
352,a_1|participant_id[69],0.056,0.24,-0.343,0.561,0.007,0.005,1054.0,1011.0,
353,v_prevresp|participant_id_offset[1],-1.758,1.252,-3.961,0.821,0.036,0.027,1191.0,970.0,
354,v_prevresp|participant_id_offset[2],-0.034,0.521,-1.055,0.86,0.016,0.013,1001.0,704.0,
355,v_prevresp|participant_id_offset[3],0.006,0.888,-1.686,1.493,0.029,0.022,967.0,944.0,
356,v_prevresp|participant_id_offset[4],0.788,1.124,-1.29,2.919,0.039,0.027,846.0,1069.0,
357,v_prevresp|participant_id_offset[5],-1.067,0.777,-2.499,0.332,0.024,0.018,1034.0,920.0,
358,v_prevresp|participant_id_offset[6],0.307,1.121,-1.852,2.163,0.039,0.028,795.0,981.0,
359,v_prevresp|participant_id_offset[7],0.306,1.109,-1.785,2.288,0.037,0.026,918.0,983.0,
360,v_prevresp|participant_id_offset[8],0.096,0.991,-1.642,2.015,0.034,0.024,851.0,917.0,
361,v_prevresp|participant_id_offset[9],-1.181,0.88,-2.818,0.559,0.027,0.019,1085.0,1014.0,
362,v_prevresp|participant_id_offset[10],-0.32,0.662,-1.515,0.99,0.02,0.014,1043.0,990.0,
363,v_prevresp|participant_id_offset[11],-1.328,0.76,-2.684,0.146,0.026,0.019,844.0,870.0,
364,v_prevresp|participant_id_offset[12],-0.623,0.78,-2.222,0.71,0.025,0.018,976.0,972.0,
365,v_prevresp|participant_id_offset[13],-0.291,1.14,-2.557,1.637,0.035,0.027,1084.0,1060.0,
366,v_prevresp|participant_id_offset[14],-1.283,1.103,-3.241,0.879,0.036,0.026,918.0,672.0,
367,v_prevresp|participant_id_offset[15],1.404,1.139,-0.604,3.687,0.037,0.027,949.0,944.0,
368,v_prevresp|participant_id_offset[16],-1.333,1.209,-3.482,0.934,0.037,0.026,1042.0,981.0,
369,v_prevresp|participant_id_offset[17],2.363,1.241,-0.289,4.428,0.04,0.028,962.0,1025.0,
370,v_prevresp|participant_id_offset[18],-1.526,0.792,-2.915,0.011,0.025,0.018,1018.0,897.0,
371,v_prevresp|participant_id_offset[19],-0.443,0.877,-2.043,1.212,0.028,0.02,948.0,947.0,
372,v_prevresp|participant_id_offset[20],0.226,1.14,-1.946,2.274,0.039,0.027,883.0,940.0,
373,v_prevresp|participant_id_offset[21],-0.934,1.187,-3.108,1.464,0.038,0.027,993.0,943.0,
374,v_prevresp|participant_id_offset[22],-0.158,1.148,-2.3,2.066,0.038,0.028,902.0,906.0,
375,v_prevresp|participant_id_offset[23],0.307,1.013,-1.368,2.438,0.033,0.023,939.0,867.0,
376,v_prevresp|participant_id_offset[24],-0.344,0.803,-1.85,1.078,0.026,0.018,950.0,1013.0,
377,v_prevresp|participant_id_offset[25],-0.749,0.964,-2.557,1.017,0.032,0.022,934.0,857.0,
378,v_prevresp|participant_id_offset[26],3.295,1.374,0.72,5.717,0.045,0.032,940.0,849.0,
379,v_prevresp|participant_id_offset[27],-0.333,1.11,-2.293,1.839,0.034,0.028,1064.0,767.0,
380,v_prevresp|participant_id_offset[28],1.539,1.0,-0.242,3.536,0.031,0.022,995.0,948.0,
381,v_prevresp|participant_id_offset[29],-0.5,0.675,-1.697,0.855,0.022,0.016,963.0,908.0,
382,v_prevresp|participant_id_offset[30],-0.993,0.848,-2.557,0.555,0.027,0.019,1002.0,960.0,
383,v_prevresp|participant_id_offset[31],-0.829,0.883,-2.611,0.699,0.029,0.021,915.0,958.0,
384,v_prevresp|participant_id_offset[32],2.481,1.23,0.545,5.11,0.041,0.029,930.0,1021.0,
385,v_prevresp|participant_id_offset[33],0.233,1.18,-2.119,2.248,0.037,0.027,993.0,979.0,
386,v_prevresp|participant_id_offset[34],0.093,0.906,-1.541,1.785,0.03,0.021,922.0,1015.0,
387,v_prevresp|participant_id_offset[35],-0.587,1.17,-2.855,1.477,0.038,0.027,932.0,845.0,
388,v_prevresp|participant_id_offset[36],-0.585,0.604,-1.625,0.64,0.019,0.014,1010.0,908.0,
389,v_prevresp|participant_id_offset[37],1.226,1.021,-0.604,3.08,0.035,0.025,833.0,948.0,
390,v_prevresp|participant_id_offset[38],-1.095,0.791,-2.547,0.352,0.025,0.018,988.0,943.0,
391,v_prevresp|participant_id_offset[39],3.771,1.185,1.647,6.042,0.036,0.026,1095.0,1026.0,
392,v_prevresp|participant_id_offset[40],-0.284,1.061,-2.205,1.894,0.035,0.025,893.0,908.0,
393,v_prevresp|participant_id_offset[41],0.439,1.065,-1.573,2.415,0.035,0.025,917.0,898.0,
394,v_prevresp|participant_id_offset[42],0.701,0.587,-0.279,1.848,0.019,0.013,979.0,912.0,
395,v_prevresp|participant_id_offset[43],1.272,1.139,-1.097,3.248,0.038,0.029,893.0,881.0,
396,v_prevresp|participant_id_offset[44],0.866,1.132,-1.318,2.883,0.042,0.03,722.0,566.0,
397,v_prevresp|participant_id_offset[45],0.197,0.836,-1.372,1.735,0.026,0.02,1046.0,802.0,
398,v_prevresp|participant_id_offset[46],0.581,1.259,-1.908,2.77,0.041,0.029,932.0,983.0,
399,v_prevresp|participant_id_offset[47],-0.927,0.636,-2.168,0.211,0.021,0.015,942.0,844.0,
400,v_prevresp|participant_id_offset[48],-0.673,0.785,-2.053,0.845,0.027,0.019,873.0,948.0,
401,v_prevresp|participant_id_offset[49],-0.946,0.751,-2.46,0.322,0.023,0.017,1026.0,983.0,
402,v_prevresp|participant_id_offset[50],1.508,1.319,-0.806,4.023,0.041,0.03,1018.0,900.0,
403,v_prevresp|participant_id_offset[51],0.592,1.262,-1.748,2.846,0.041,0.031,936.0,821.0,
404,v_prevresp|participant_id_offset[52],-0.276,0.65,-1.475,0.919,0.021,0.016,934.0,846.0,
405,v_prevresp|participant_id_offset[53],-0.594,0.632,-1.794,0.539,0.021,0.015,882.0,873.0,
406,v_prevresp|participant_id_offset[54],-0.103,0.939,-1.89,1.591,0.03,0.026,997.0,860.0,
407,v_prevresp|participant_id_offset[55],-0.609,0.665,-1.917,0.497,0.021,0.015,979.0,1070.0,
408,v_prevresp|participant_id_offset[56],-1.537,0.656,-2.792,-0.367,0.021,0.015,964.0,944.0,
409,v_prevresp|participant_id_offset[57],0.323,0.696,-1.072,1.565,0.023,0.016,903.0,901.0,
410,v_prevresp|participant_id_offset[58],-1.57,1.396,-4.314,0.902,0.047,0.033,892.0,941.0,
411,v_prevresp|participant_id_offset[59],1.012,1.02,-1.003,2.884,0.033,0.024,946.0,877.0,
412,v_prevresp|participant_id_offset[60],0.504,1.084,-1.387,2.531,0.037,0.028,864.0,905.0,
413,v_prevresp|participant_id_offset[61],0.784,0.771,-0.883,1.98,0.025,0.017,978.0,982.0,
414,v_prevresp|participant_id_offset[62],0.082,0.845,-1.506,1.698,0.027,0.022,1007.0,881.0,
415,v_prevresp|participant_id_offset[63],0.01,0.671,-1.314,1.23,0.022,0.015,958.0,860.0,
416,v_prevresp|participant_id_offset[64],-0.597,0.756,-1.92,0.959,0.027,0.019,786.0,983.0,
417,v_prevresp|participant_id_offset[65],-0.845,0.626,-1.932,0.305,0.021,0.015,908.0,820.0,
418,v_prevresp|participant_id_offset[66],-0.16,1.144,-2.362,1.961,0.036,0.026,993.0,936.0,
419,v_prevresp|participant_id_offset[67],-0.992,0.835,-2.329,0.706,0.028,0.02,869.0,880.0,
420,v_prevresp|participant_id_offset[68],-1.257,0.831,-2.75,0.331,0.028,0.02,890.0,973.0,
421,v_prevresp|participant_id_offset[69],-0.191,0.968,-2.086,1.473,0.031,0.022,1000.0,942.0,
422,p_outlier,0.077,0.007,0.065,0.09,0.0,0.0,1097.0,885.0,
423,v_signed_contrast|participant_id_sigma,0.119,0.132,0.004,0.329,0.004,0.003,814.0,821.0,
424,t_1|participant_id_mu,0.008,0.298,-0.556,0.603,0.011,0.008,800.0,739.0,
425,v_prevresp|participant_id_mu,-0.025,0.284,-0.591,0.505,0.009,0.006,1087.0,993.0,
426,v_signed_contrast,0.877,0.48,0.043,1.828,0.017,0.012,820.0,913.0,
427,t_1|participant_id_offset[1],0.794,1.308,-1.672,3.161,0.042,0.03,944.0,1040.0,
428,t_1|participant_id_offset[2],-1.18,1.353,-3.58,1.259,0.043,0.032,978.0,887.0,
429,t_1|participant_id_offset[3],-0.273,1.398,-2.762,2.33,0.044,0.032,1009.0,865.0,
430,t_1|participant_id_offset[4],1.73,1.579,-1.209,4.515,0.053,0.037,894.0,1058.0,
431,t_1|participant_id_offset[5],0.156,1.465,-2.942,2.551,0.049,0.035,894.0,750.0,
432,t_1|participant_id_offset[6],0.339,1.235,-1.978,2.678,0.039,0.03,1002.0,915.0,
433,t_1|participant_id_offset[7],-1.228,1.545,-4.03,1.573,0.049,0.039,998.0,709.0,
434,t_1|participant_id_offset[8],0.468,1.177,-1.615,2.697,0.038,0.027,944.0,1016.0,
435,t_1|participant_id_offset[9],1.135,1.488,-1.606,3.822,0.052,0.037,810.0,975.0,
436,t_1|participant_id_offset[10],2.42,2.197,-1.873,6.176,0.074,0.053,874.0,837.0,
437,t_1|participant_id_offset[11],-1.931,1.377,-4.521,0.619,0.048,0.035,827.0,855.0,
438,t_1|participant_id_offset[12],0.108,1.471,-2.569,2.822,0.047,0.033,988.0,1031.0,
439,t_1|participant_id_offset[13],0.187,1.386,-2.241,2.948,0.045,0.032,944.0,780.0,
440,t_1|participant_id_offset[14],3.936,1.224,1.829,6.278,0.042,0.03,845.0,991.0,
441,t_1|participant_id_offset[15],3.061,1.473,0.372,5.758,0.05,0.035,872.0,843.0,
442,t_1|participant_id_offset[16],0.777,1.26,-1.626,3.026,0.043,0.031,849.0,988.0,
443,t_1|participant_id_offset[17],0.647,1.288,-1.651,3.115,0.043,0.03,910.0,1033.0,
444,t_1|participant_id_offset[18],0.125,1.247,-2.291,2.244,0.041,0.03,939.0,1013.0,
445,t_1|participant_id_offset[19],0.735,1.39,-1.967,3.24,0.048,0.034,841.0,1035.0,
446,t_1|participant_id_offset[20],0.164,1.099,-1.789,2.304,0.036,0.025,943.0,979.0,
447,t_1|participant_id_offset[21],-0.205,1.201,-2.443,2.059,0.037,0.028,1022.0,983.0,
448,t_1|participant_id_offset[22],0.412,1.29,-1.975,2.708,0.039,0.031,1080.0,882.0,
449,t_1|participant_id_offset[23],1.183,1.452,-1.557,3.755,0.048,0.034,948.0,1025.0,
450,t_1|participant_id_offset[24],-0.839,1.322,-3.356,1.535,0.044,0.034,911.0,917.0,
451,t_1|participant_id_offset[25],-2.309,1.081,-4.322,-0.314,0.036,0.026,893.0,950.0,
452,t_1|participant_id_offset[26],3.624,1.047,1.48,5.384,0.034,0.024,953.0,1026.0,
453,t_1|participant_id_offset[27],1.997,1.579,-0.804,5.099,0.052,0.037,936.0,1033.0,
454,t_1|participant_id_offset[28],0.682,1.445,-1.722,3.492,0.047,0.033,940.0,829.0,
455,t_1|participant_id_offset[29],-1.659,1.589,-4.627,1.366,0.054,0.038,864.0,949.0,
456,t_1|participant_id_offset[30],0.468,1.314,-1.788,3.14,0.041,0.03,1048.0,948.0,
457,t_1|participant_id_offset[31],0.874,1.287,-1.46,3.339,0.04,0.029,1050.0,908.0,
458,t_1|participant_id_offset[32],2.659,1.421,0.122,5.372,0.048,0.034,894.0,994.0,
459,t_1|participant_id_offset[33],3.362,1.358,0.965,5.877,0.048,0.034,804.0,1000.0,
460,t_1|participant_id_offset[34],3.663,1.452,1.059,6.391,0.052,0.037,790.0,923.0,
461,t_1|participant_id_offset[35],-0.387,1.332,-2.808,2.151,0.044,0.033,916.0,718.0,
462,t_1|participant_id_offset[36],1.638,1.878,-1.939,5.067,0.067,0.047,783.0,787.0,
463,t_1|participant_id_offset[37],3.064,1.509,0.424,5.948,0.051,0.036,884.0,1063.0,
464,t_1|participant_id_offset[38],1.414,1.616,-1.602,4.305,0.054,0.038,884.0,847.0,
465,t_1|participant_id_offset[39],2.172,1.229,-0.248,4.359,0.04,0.028,958.0,944.0,
466,t_1|participant_id_offset[40],-0.597,1.164,-2.695,1.573,0.04,0.028,845.0,897.0,
467,t_1|participant_id_offset[41],-2.556,1.737,-5.433,1.174,0.058,0.043,905.0,850.0,
468,t_1|participant_id_offset[42],-1.162,1.372,-3.712,1.432,0.047,0.034,841.0,827.0,
469,t_1|participant_id_offset[43],2.991,1.41,0.376,5.526,0.047,0.033,907.0,982.0,
470,t_1|participant_id_offset[44],0.578,1.441,-1.715,3.7,0.048,0.034,912.0,984.0,
471,t_1|participant_id_offset[45],-0.44,1.416,-3.151,2.052,0.046,0.039,932.0,684.0,
472,t_1|participant_id_offset[46],0.414,1.162,-2.014,2.367,0.036,0.027,1025.0,983.0,
473,t_1|participant_id_offset[47],-0.052,1.518,-2.862,2.711,0.054,0.038,797.0,1025.0,
474,t_1|participant_id_offset[48],-0.216,1.295,-2.704,2.065,0.043,0.031,896.0,912.0,
475,t_1|participant_id_offset[49],0.183,1.245,-2.043,2.573,0.041,0.029,953.0,962.0,
476,t_1|participant_id_offset[50],3.734,1.381,1.218,6.259,0.048,0.034,823.0,1016.0,
477,t_1|participant_id_offset[51],0.229,1.127,-1.835,2.318,0.035,0.025,1055.0,1021.0,
478,t_1|participant_id_offset[52],0.723,1.183,-1.474,2.885,0.039,0.027,930.0,988.0,
479,t_1|participant_id_offset[53],1.175,1.735,-1.666,4.825,0.062,0.044,777.0,852.0,
480,t_1|participant_id_offset[54],-1.07,1.284,-3.535,1.232,0.042,0.031,945.0,988.0,
481,t_1|participant_id_offset[55],0.2,1.28,-2.059,2.678,0.043,0.031,880.0,914.0,
482,t_1|participant_id_offset[56],1.833,1.31,-0.732,4.122,0.044,0.031,894.0,860.0,
483,t_1|participant_id_offset[57],2.381,1.5,-0.628,5.014,0.053,0.038,799.0,915.0,
484,t_1|participant_id_offset[58],1.172,1.291,-1.375,3.361,0.039,0.028,1090.0,1016.0,
485,t_1|participant_id_offset[59],3.019,1.267,0.681,5.282,0.041,0.029,979.0,973.0,
486,t_1|participant_id_offset[60],-0.58,1.388,-3.296,2.029,0.044,0.038,982.0,892.0,
487,t_1|participant_id_offset[61],1.451,1.565,-1.304,4.427,0.052,0.037,897.0,978.0,
488,t_1|participant_id_offset[62],-0.558,1.227,-2.734,1.705,0.04,0.029,944.0,882.0,
489,t_1|participant_id_offset[63],-0.574,1.504,-3.526,2.01,0.049,0.036,937.0,979.0,
490,t_1|participant_id_offset[64],2.416,1.554,-0.279,5.57,0.055,0.039,809.0,1112.0,
491,t_1|participant_id_offset[65],0.471,1.342,-1.918,3.117,0.043,0.032,960.0,942.0,
492,t_1|participant_id_offset[66],0.166,1.108,-1.761,2.267,0.037,0.026,904.0,981.0,
493,t_1|participant_id_offset[67],-1.526,1.188,-3.706,0.618,0.037,0.027,1019.0,987.0,
494,t_1|participant_id_offset[68],-0.226,1.33,-2.798,2.122,0.039,0.029,1119.0,1021.0,
495,t_1|participant_id_offset[69],1.406,1.489,-1.427,3.913,0.049,0.035,924.0,872.0,
496,v_Intercept,-0.349,0.369,-1.119,0.257,0.012,0.008,972.0,972.0,
497,z_1|participant_id_mu,0.005,0.298,-0.515,0.592,0.01,0.007,922.0,944.0,
498,v_signed_contrast|participant_id_offset[1],-2.91,1.226,-5.012,-0.474,0.039,0.027,995.0,883.0,
499,v_signed_contrast|participant_id_offset[2],-1.693,1.969,-5.368,1.977,0.07,0.05,793.0,945.0,
500,v_signed_contrast|participant_id_offset[3],-2.128,1.763,-5.465,1.233,0.056,0.04,967.0,905.0,
501,v_signed_contrast|participant_id_offset[4],-1.765,1.929,-5.436,1.82,0.06,0.042,1051.0,899.0,
502,v_signed_contrast|participant_id_offset[5],-1.813,2.314,-6.027,2.616,0.086,0.061,720.0,912.0,
503,v_signed_contrast|participant_id_offset[6],-0.866,1.49,-3.665,1.813,0.048,0.035,972.0,908.0,
504,v_signed_contrast|participant_id_offset[7],-2.29,1.889,-5.857,1.302,0.059,0.042,1009.0,983.0,
505,v_signed_contrast|participant_id_offset[8],-1.517,1.96,-4.984,2.274,0.061,0.048,1029.0,839.0,
506,v_signed_contrast|participant_id_offset[9],-1.548,1.949,-4.817,2.341,0.063,0.045,964.0,942.0,
507,v_signed_contrast|participant_id_offset[10],-1.642,1.93,-5.323,1.827,0.063,0.044,938.0,975.0,
508,v_signed_contrast|participant_id_offset[11],-1.909,2.254,-5.994,2.309,0.07,0.051,1058.0,899.0,
509,v_signed_contrast|participant_id_offset[12],-2.421,2.155,-6.411,1.601,0.068,0.051,1008.0,899.0,
510,v_signed_contrast|participant_id_offset[13],-0.965,1.434,-3.446,1.804,0.046,0.033,954.0,952.0,
511,v_signed_contrast|participant_id_offset[14],-2.84,1.403,-5.317,-0.177,0.044,0.031,1010.0,919.0,
512,v_signed_contrast|participant_id_offset[15],-1.535,1.528,-4.439,1.259,0.05,0.035,940.0,943.0,
513,v_signed_contrast|participant_id_offset[16],-2.013,1.477,-4.886,0.765,0.046,0.033,1034.0,1026.0,
514,v_signed_contrast|participant_id_offset[17],-2.161,1.641,-5.295,0.837,0.053,0.04,947.0,849.0,
515,v_signed_contrast|participant_id_offset[18],-2.459,2.366,-7.011,1.962,0.071,0.054,1101.0,909.0,
516,v_signed_contrast|participant_id_offset[19],-2.099,2.016,-5.897,1.443,0.065,0.051,960.0,897.0,
517,v_signed_contrast|participant_id_offset[20],-0.363,1.282,-2.617,2.12,0.041,0.032,948.0,816.0,
518,v_signed_contrast|participant_id_offset[21],-1.729,1.509,-4.763,0.826,0.05,0.035,895.0,934.0,
519,v_signed_contrast|participant_id_offset[22],-1.617,1.618,-4.743,1.262,0.052,0.037,968.0,941.0,
520,v_signed_contrast|participant_id_offset[23],-1.407,1.712,-4.403,2.121,0.054,0.038,1011.0,973.0,
521,v_signed_contrast|participant_id_offset[24],-1.629,2.028,-5.254,2.216,0.064,0.048,1000.0,899.0,
522,v_signed_contrast|participant_id_offset[25],-1.924,2.153,-5.738,2.218,0.069,0.049,984.0,970.0,
523,v_signed_contrast|participant_id_offset[26],-2.772,1.11,-4.846,-0.781,0.036,0.025,962.0,983.0,
524,v_signed_contrast|participant_id_offset[27],-1.194,1.524,-3.998,1.708,0.053,0.038,812.0,891.0,
525,v_signed_contrast|participant_id_offset[28],-2.284,1.695,-5.273,1.026,0.052,0.037,1047.0,905.0,
526,v_signed_contrast|participant_id_offset[29],-2.276,2.327,-6.257,2.688,0.076,0.054,922.0,915.0,
527,v_signed_contrast|participant_id_offset[30],-1.303,1.857,-5.02,1.949,0.062,0.044,918.0,941.0,
528,v_signed_contrast|participant_id_offset[31],-1.096,1.72,-4.067,2.369,0.052,0.038,1086.0,980.0,
529,v_signed_contrast|participant_id_offset[32],-2.143,2.06,-6.015,1.554,0.07,0.05,861.0,919.0,
530,v_signed_contrast|participant_id_offset[33],-2.504,1.37,-5.127,0.12,0.041,0.03,1139.0,1027.0,
531,v_signed_contrast|participant_id_offset[34],-2.071,1.654,-4.868,0.97,0.05,0.036,1101.0,832.0,
532,v_signed_contrast|participant_id_offset[35],-2.018,1.38,-4.649,0.547,0.042,0.031,1071.0,1067.0,
533,v_signed_contrast|participant_id_offset[36],-1.837,2.187,-5.779,2.183,0.068,0.048,1032.0,1072.0,
534,v_signed_contrast|participant_id_offset[37],-2.091,1.457,-4.988,0.515,0.048,0.034,921.0,838.0,
535,v_signed_contrast|participant_id_offset[38],-1.942,2.111,-5.632,2.12,0.066,0.048,1023.0,1020.0,
536,v_signed_contrast|participant_id_offset[39],-2.76,1.361,-5.165,-0.18,0.044,0.031,964.0,882.0,
537,v_signed_contrast|participant_id_offset[40],-1.577,1.876,-4.862,2.165,0.061,0.044,960.0,812.0,
538,v_signed_contrast|participant_id_offset[41],-2.703,1.791,-5.944,0.896,0.059,0.045,898.0,656.0,
539,v_signed_contrast|participant_id_offset[42],-1.895,2.119,-5.777,1.923,0.067,0.048,1001.0,843.0,
540,v_signed_contrast|participant_id_offset[43],-1.77,1.571,-4.696,1.089,0.05,0.036,991.0,941.0,
541,v_signed_contrast|participant_id_offset[44],-1.559,1.676,-4.31,1.882,0.054,0.038,952.0,983.0,
542,v_signed_contrast|participant_id_offset[45],-2.242,2.192,-6.005,2.397,0.066,0.049,1100.0,1023.0,
543,v_signed_contrast|participant_id_offset[46],-1.266,1.683,-4.485,1.905,0.051,0.038,1077.0,1009.0,
544,v_signed_contrast|participant_id_offset[47],-1.848,2.107,-5.79,2.04,0.073,0.051,802.0,913.0,
545,v_signed_contrast|participant_id_offset[48],-2.12,2.304,-5.899,2.689,0.069,0.051,1128.0,1025.0,
546,v_signed_contrast|participant_id_offset[49],-1.832,2.221,-5.57,2.466,0.071,0.053,978.0,944.0,
547,v_signed_contrast|participant_id_offset[50],-2.173,1.535,-4.981,0.816,0.048,0.034,1009.0,983.0,
548,v_signed_contrast|participant_id_offset[51],-1.373,1.831,-4.813,1.962,0.059,0.041,974.0,845.0,
549,v_signed_contrast|participant_id_offset[52],-2.116,2.297,-6.271,2.448,0.073,0.055,1015.0,931.0,
550,v_signed_contrast|participant_id_offset[53],-1.629,1.905,-5.609,1.576,0.059,0.041,1052.0,1069.0,
