,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
900,a_1|participant_id_offset[52],1.061,1.007,-0.835,2.879,0.033,0.023,944.0,982.0,
901,a_1|participant_id_offset[53],1.451,0.888,-0.211,3.069,0.029,0.021,940.0,1023.0,
902,a_1|participant_id_offset[54],0.126,1.011,-2.111,1.803,0.032,0.023,979.0,983.0,
903,a_1|participant_id_offset[55],-1.42,0.986,-3.243,0.488,0.032,0.023,931.0,895.0,
904,a_1|participant_id_offset[56],2.126,0.873,0.644,3.824,0.028,0.02,975.0,982.0,
905,a_1|participant_id_offset[57],0.026,0.879,-1.692,1.544,0.028,0.02,1007.0,1024.0,
906,a_1|participant_id_offset[58],1.439,1.013,-0.606,3.26,0.032,0.023,996.0,882.0,
907,a_1|participant_id_offset[59],-1.336,0.834,-2.845,0.269,0.026,0.019,999.0,944.0,
908,a_1|participant_id_offset[60],0.227,0.894,-1.462,1.831,0.03,0.021,919.0,908.0,
909,a_1|participant_id_offset[61],-1.94,0.874,-3.62,-0.423,0.029,0.02,930.0,974.0,
