,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
74,v_1|participant_id_offset[1],-5.13,0.864,-6.619,-3.404,0.026,0.019,1099.0,881.0,
75,v_1|participant_id_offset[2],-0.111,0.397,-0.826,0.585,0.012,0.01,1072.0,985.0,
76,v_1|participant_id_offset[3],-1.606,0.578,-2.636,-0.496,0.018,0.013,993.0,876.0,
77,v_1|participant_id_offset[4],0.247,0.461,-0.513,1.164,0.015,0.01,967.0,1103.0,
78,v_1|participant_id_offset[5],0.271,0.658,-0.943,1.481,0.02,0.014,1043.0,771.0,
79,v_1|participant_id_offset[6],1.516,0.908,-0.189,3.157,0.029,0.02,996.0,944.0,
80,v_1|participant_id_offset[7],1.515,0.706,0.133,2.797,0.021,0.015,1089.0,876.0,
81,v_1|participant_id_offset[8],-0.171,0.565,-1.189,0.868,0.019,0.014,841.0,914.0,
82,v_1|participant_id_offset[9],0.18,0.661,-1.059,1.402,0.021,0.015,998.0,1035.0,
83,v_1|participant_id_offset[10],0.378,0.396,-0.374,1.115,0.012,0.008,1128.0,1058.0,
84,v_1|participant_id_offset[11],0.262,0.477,-0.524,1.232,0.015,0.011,1015.0,983.0,
85,v_1|participant_id_offset[12],-1.297,0.49,-2.232,-0.418,0.016,0.011,953.0,855.0,
86,v_1|participant_id_offset[13],-1.817,0.968,-3.664,-0.061,0.03,0.021,1018.0,908.0,
87,v_1|participant_id_offset[14],-3.296,0.909,-5.055,-1.776,0.028,0.02,1033.0,983.0,
88,v_1|participant_id_offset[15],2.947,1.152,0.849,5.115,0.036,0.026,989.0,981.0,
89,v_1|participant_id_offset[16],-4.251,1.05,-6.418,-2.491,0.036,0.025,870.0,948.0,
90,v_1|participant_id_offset[17],1.29,0.598,0.079,2.288,0.02,0.014,927.0,779.0,
91,v_1|participant_id_offset[18],1.302,0.608,0.198,2.401,0.019,0.013,1043.0,918.0,
92,v_1|participant_id_offset[19],1.124,0.755,-0.283,2.52,0.023,0.017,1045.0,1021.0,
93,v_1|participant_id_offset[20],0.484,1.542,-2.314,3.316,0.05,0.037,971.0,934.0,
94,v_1|participant_id_offset[21],-3.88,0.974,-5.7,-2.118,0.031,0.022,1014.0,944.0,
95,v_1|participant_id_offset[22],-2.541,0.897,-4.29,-0.982,0.029,0.02,991.0,977.0,
96,v_1|participant_id_offset[23],1.489,1.079,-0.51,3.57,0.032,0.023,1109.0,1069.0,
97,v_1|participant_id_offset[24],0.277,0.543,-0.632,1.519,0.017,0.012,1042.0,945.0,
98,v_1|participant_id_offset[25],1.1,0.995,-0.649,3.08,0.031,0.022,1043.0,1065.0,
99,v_1|participant_id_offset[26],5.852,0.844,4.21,7.402,0.025,0.018,1106.0,906.0,
100,v_1|participant_id_offset[27],-2.511,0.93,-4.196,-0.765,0.029,0.021,998.0,865.0,
101,v_1|participant_id_offset[28],-2.195,0.625,-3.418,-1.087,0.02,0.014,1023.0,1017.0,
102,v_1|participant_id_offset[29],0.627,0.571,-0.497,1.613,0.017,0.012,1069.0,973.0,
103,v_1|participant_id_offset[30],0.394,0.534,-0.584,1.45,0.017,0.012,1009.0,937.0,
104,v_1|participant_id_offset[31],-0.532,0.498,-1.482,0.385,0.016,0.011,938.0,932.0,
105,v_1|participant_id_offset[32],-0.886,0.437,-1.632,0.006,0.014,0.01,1008.0,876.0,
106,v_1|participant_id_offset[33],-3.294,0.74,-4.628,-1.837,0.023,0.016,1031.0,882.0,
107,v_1|participant_id_offset[34],1.749,0.779,0.265,3.198,0.024,0.017,1072.0,1072.0,
108,v_1|participant_id_offset[35],-4.488,0.818,-5.975,-2.983,0.027,0.019,898.0,857.0,
109,v_1|participant_id_offset[36],-0.347,0.37,-1.007,0.303,0.012,0.009,985.0,916.0,
110,v_1|participant_id_offset[37],2.693,0.662,1.408,3.898,0.021,0.015,1014.0,1001.0,
111,v_1|participant_id_offset[38],-0.273,0.513,-1.143,0.713,0.016,0.012,995.0,912.0,
112,v_1|participant_id_offset[39],3.479,0.782,2.003,4.935,0.025,0.018,970.0,942.0,
113,v_1|participant_id_offset[40],-1.248,0.772,-2.699,0.126,0.025,0.018,936.0,872.0,
114,v_1|participant_id_offset[41],1.616,0.651,0.339,2.789,0.019,0.014,1132.0,981.0,
115,v_1|participant_id_offset[42],-0.422,0.362,-1.228,0.158,0.011,0.008,1113.0,911.0,
116,v_1|participant_id_offset[43],1.855,0.816,0.365,3.339,0.026,0.018,1008.0,892.0,
117,v_1|participant_id_offset[44],0.864,0.908,-0.84,2.476,0.029,0.02,976.0,1021.0,
118,v_1|participant_id_offset[45],0.769,0.577,-0.375,1.795,0.017,0.012,1141.0,1018.0,
119,v_1|participant_id_offset[46],2.094,1.764,-1.248,5.432,0.055,0.039,1021.0,988.0,
120,v_1|participant_id_offset[47],0.457,0.469,-0.38,1.362,0.014,0.01,1089.0,1071.0,
121,v_1|participant_id_offset[48],-0.548,0.5,-1.492,0.388,0.015,0.012,1028.0,1023.0,
122,v_1|participant_id_offset[49],0.192,0.526,-0.823,1.105,0.016,0.012,1087.0,972.0,
123,v_1|participant_id_offset[50],2.174,0.717,0.834,3.506,0.021,0.015,1118.0,1033.0,
124,v_1|participant_id_offset[51],-0.771,1.602,-3.704,2.201,0.053,0.038,928.0,870.0,
125,v_1|participant_id_offset[52],0.268,0.373,-0.44,0.966,0.012,0.008,1037.0,816.0,
126,v_1|participant_id_offset[53],1.087,0.487,0.117,1.943,0.015,0.01,1079.0,1059.0,
127,v_1|participant_id_offset[54],-1.082,0.631,-2.262,0.146,0.021,0.015,924.0,905.0,
128,v_1|participant_id_offset[55],0.111,0.418,-0.664,0.934,0.013,0.01,1008.0,906.0,
129,v_1|participant_id_offset[56],0.834,0.511,-0.13,1.781,0.015,0.011,1139.0,966.0,
130,v_1|participant_id_offset[57],0.512,0.427,-0.263,1.381,0.013,0.009,1102.0,960.0,
131,v_1|participant_id_offset[58],-2.797,1.364,-5.294,-0.259,0.043,0.031,984.0,994.0,
132,v_1|participant_id_offset[59],-3.055,0.769,-4.524,-1.682,0.024,0.017,1007.0,1026.0,
133,v_1|participant_id_offset[60],2.089,1.178,0.032,4.268,0.037,0.026,1018.0,983.0,
134,v_1|participant_id_offset[61],-1.542,0.544,-2.627,-0.574,0.017,0.012,978.0,967.0,
135,v_1|participant_id_offset[62],-1.139,0.564,-2.228,-0.085,0.017,0.012,1065.0,983.0,
136,v_1|participant_id_offset[63],-1.186,0.512,-2.19,-0.29,0.016,0.012,977.0,943.0,
